PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P439.pbo.igs14.pos
Offset from source file, 14.91 mm North, 5.81 mm East, 8.13 mm Vertical
Reference position, 48.7081927394 North Latitude, -122.909303325 East Longitude, -13.85699 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2016-01-24,-92.59, -99.38, -5.60, 1.84, 1.33, 5.6, suppf,
2016-01-25,-93.10, -99.11, -8.11, 1.87, 1.36, 5.79, suppf,
2016-01-26,-93.18, -99.69, -6.28, 2.16, 1.55, 6.67, suppf,
2016-01-27,-93.27, -99.79, -2.08, 2.13, 1.54, 6.56, suppf,
2016-01-28,-93.72, -99.80, -2.26, 2.03, 1.47, 6.23, suppf,
2016-01-29,-94.49, -99.04, 0.97, 1.94, 1.4, 5.87, suppf,
2016-01-30,-92.71, -99.54, 7.77, 2.09, 1.51, 6.43, suppf,
2016-01-31,-92.20, -98.67, -0.12, 1.88, 1.37, 5.75, suppf,
2016-02-01,-92.87, -98.45, -6.53, 1.86, 1.35, 5.73, suppf,
2016-02-02,-92.20, -98.64, -5.64, 1.83, 1.34, 5.65, suppf,
2016-02-03,-92.93, -99.49, -5.77, 1.9, 1.38, 5.85, suppf,
2016-02-04,-92.53, -98.71, -11.34, 1.95, 1.41, 5.98, suppf,
2016-02-05,-91.58, -99.60, -7.37, 2.02, 1.47, 6.25, suppf,
2016-02-06,-92.60, -99.02, -10.23, 2.13, 1.53, 6.58, suppf,
2016-02-07,-92.77, -98.39, -16.09, 1.88, 1.37, 5.81, suppf,
2016-02-08,-92.77, -98.76, -12.10, 1.82, 1.32, 5.59, suppf,
2016-02-09,-93.17, -98.48, -15.21, 1.79, 1.31, 5.56, suppf,
2016-02-10,-93.65, -98.47, -13.14, 2.13, 1.54, 6.61, suppf,
2016-02-11,-92.65, -99.04, -14.34, 1.96, 1.42, 6.07, suppf,
2016-02-12,-92.76, -100.01, -11.65, 2.07, 1.49, 6.42, suppf,
2016-02-13,-92.50, -98.98, -9.83, 1.98, 1.42, 6.09, suppf,
2016-02-14,-93.33, -99.03, -8.74, 1.92, 1.39, 5.92, suppf,
2016-02-15,-92.99, -99.60, -6.36, 1.94, 1.41, 5.98, suppf,
2016-02-16,-92.18, -99.00, -7.53, 2.01, 1.47, 6.22, suppf,
2016-02-17,-92.60, -100.18, 0.24, 1.89, 1.37, 5.83, suppf,
2016-02-18,-92.62, -99.99, 4.18, 1.91, 1.4, 5.92, suppf,
2016-02-19,-93.26, -99.36, -4.20, 1.86, 1.36, 5.74, suppf,
2016-02-20,-93.07, -99.21, -10.47, 1.91, 1.39, 5.88, suppf,
2016-02-21,-93.13, -99.62, -15.24, 1.91, 1.41, 5.91, suppf,
2016-02-22,-92.72, -100.05, -8.90, 2.09, 1.52, 6.45, suppf,
2016-02-23,-93.69, -98.73, -16.57, 1.79, 1.32, 5.52, suppf,
2016-02-24,-92.40, -99.28, -11.81, 1.96, 1.43, 6.07, suppf,
2016-02-25,-93.80, -99.28, -14.37, 1.85, 1.36, 5.72, suppf,
2016-02-26,-93.81, -100.25, -8.53, 1.91, 1.4, 5.89, suppf,
2016-02-27,-93.10, -99.42, -4.07, 1.74, 1.3, 5.39, suppf,
2016-02-28,-92.92, -98.15, -6.80, 2.1, 1.55, 6.51, suppf,
2016-02-29,-92.37, -100.02, -5.87, 1.98, 1.47, 6.15, suppf,
2016-03-01,-93.48, -98.68, -8.96, 1.87, 1.4, 5.79, suppf,
2016-03-02,-92.65, -101.16, -0.39, 2.01, 1.5, 6.28, suppf,
2016-03-03,-93.72, -99.41, -8.07, 2.03, 1.52, 6.41, suppf,
2016-03-04,-94.24, -98.31, -6.83, 1.95, 1.47, 6.17, suppf,
2016-03-05,-94.44, -99.18, -2.33, 1.92, 1.43, 6.01, suppf,
2016-03-06,-94.30, -100.24, 2.20, 2.14, 1.57, 6.64, suppf,
2016-03-07,-94.30, -100.95, -0.16, 1.85, 1.41, 5.75, suppf,
2016-03-08,-93.75, -101.09, -0.39, 1.96, 1.44, 6.06, suppf,
2016-03-09,-94.79, -100.34, -2.80, 1.86, 1.39, 5.81, suppf,
2016-03-10,-93.38, -98.87, 2.34, 2.05, 1.51, 6.41, suppf,
2016-03-11,-94.65, -100.92, 2.41, 1.86, 1.38, 5.78, suppf,
2016-03-12,-92.48, -100.85, 1.78, 2.01, 1.49, 6.27, suppf,
2016-03-13,-94.78, -99.31, -2.44, 1.95, 1.44, 6.05, suppf,
2016-03-14,-92.63, -101.11, -3.17, 1.9, 1.43, 5.95, suppf,
2016-03-15,-92.44, -99.66, -0.04, 1.79, 1.33, 5.55, suppf,
2016-03-16,-92.17, -100.41, -9.53, 1.76, 1.32, 5.49, suppf,
2016-03-17,-92.36, -99.95, -8.72, 1.76, 1.32, 5.45, suppf,
2016-03-18,-90.71, -99.30, -10.81, 1.81, 1.37, 5.66, suppf,
2016-03-19,-91.89, -99.63, -9.58, 1.8, 1.34, 5.56, suppf,
2016-03-20,-93.39, -99.97, -3.15, 1.81, 1.35, 5.63, suppf,
2016-03-21,-93.84, -100.01, -8.50, 1.99, 1.47, 6.17, suppf,
2016-03-22,-92.76, -100.28, -1.94, 1.77, 1.32, 5.49, suppf,
2016-03-23,-91.89, -98.84, -9.54, 1.85, 1.37, 5.71, suppf,
2016-03-24,-93.18, -100.10, -5.53, 1.99, 1.47, 6.15, suppf,
2016-03-25,-93.80, -99.17, -1.54, 1.76, 1.31, 5.46, suppf,
2016-03-26,-93.35, -99.90, -8.64, 1.81, 1.34, 5.6, suppf,
2016-03-27,-92.50, -99.65, -1.21, 1.94, 1.43, 6.03, suppf,
2016-03-28,-93.19, -100.58, -5.59, 1.75, 1.31, 5.44, suppf,
2016-03-29,-93.44, -99.56, -3.46, 1.83, 1.35, 5.65, suppf,
2016-03-30,-92.34, -99.29, -3.24, 1.72, 1.27, 5.32, suppf,
2016-03-31,-92.98, -99.63, -5.62, 1.65, 1.24, 5.13, suppf,
2016-04-01,-92.99, -99.19, -7.33, 1.74, 1.31, 5.42, suppf,
2016-04-02,-92.80, -99.79, -5.11, 1.92, 1.43, 5.96, suppf,
2016-04-03,-93.05, -99.79, -3.34, 1.82, 1.37, 5.71, suppf,
2016-04-04,-93.15, -100.19, -4.88, 1.96, 1.46, 6.15, suppf,
2016-04-05,-93.86, -99.70, -7.62, 1.85, 1.38, 5.75, suppf,
2016-04-06,-92.09, -98.75, -6.25, 1.83, 1.37, 5.69, suppf,
2016-04-07,-93.18, -99.22, -7.86, 1.8, 1.35, 5.63, suppf,
2016-04-08,-93.87, -99.21, -4.23, 1.78, 1.35, 5.59, suppf,
2016-04-09,-93.24, -100.55, -0.55, 1.92, 1.44, 5.99, suppf,
2016-04-10,-92.93, -100.33, -2.21, 1.79, 1.35, 5.63, suppf,
2016-04-11,-92.25, -100.20, -2.23, 1.8, 1.36, 5.67, suppf,
2016-04-12,-92.96, -100.16, -3.21, 1.95, 1.46, 6.15, suppf,
2016-04-13,-92.32, -100.64, -2.18, 1.94, 1.46, 6.12, suppf,
2016-04-14,-93.05, -100.12, -0.06, 1.78, 1.34, 5.61, suppf,
2016-04-15,-94.32, -99.59, -7.12, 1.77, 1.34, 5.57, suppf,
2016-04-16,-92.76, -100.19, -13.48, 1.76, 1.35, 5.58, suppf,
2016-04-17,-92.85, -99.49, -12.84, 1.76, 1.36, 5.57, suppf,
2016-04-18,-93.80, -100.26, -10.21, 1.76, 1.36, 5.58, suppf,
2016-04-19,-93.66, -100.64, -4.74, 1.76, 1.39, 5.62, suppf,
2016-04-20,-92.75, -100.49, -5.52, 1.79, 1.39, 5.69, suppf,
2016-04-21,-92.85, -101.42, -6.15, 1.97, 1.51, 6.22, suppf,
2016-04-22,-92.41, -101.16, -2.51, 1.81, 1.39, 5.74, suppf,
2016-04-23,-93.68, -100.96, -3.07, 1.77, 1.37, 5.59, suppf,
2016-04-24,-92.40, -101.07, -4.91, 1.9, 1.46, 6.01, suppf,
2016-04-25,-92.26, -100.13, -3.14, 1.75, 1.36, 5.56, suppf,
2016-04-26,-93.01, -100.38, -5.78, 1.74, 1.35, 5.52, suppf,
2016-04-27,-93.23, -101.49, -3.05, 1.81, 1.42, 5.66, suppf,
2016-04-28,-94.02, -100.49, -2.33, 1.71, 1.32, 5.4, suppf,
2016-04-29,-94.72, -100.41, -3.44, 1.9, 1.46, 6.02, suppf,
2016-04-30,-93.36, -100.61, -7.97, 1.77, 1.36, 5.6, suppf,
2016-05-01,-94.14, -100.93, -8.91, 1.75, 1.35, 5.53, suppf,
2016-05-02,-93.91, -101.14, -3.62, 1.76, 1.35, 5.55, suppf,
2016-05-03,-93.98, -101.93, -6.66, 1.99, 1.51, 6.25, suppf,
2016-05-04,-94.21, -101.30, -2.62, 1.85, 1.41, 5.81, suppf,
2016-05-05,-95.10, -100.42, 2.04, 2.17, 1.61, 6.8, suppf,
2016-05-06,-93.29, -101.31, -1.06, 1.83, 1.39, 5.75, suppf,
2016-05-07,-93.77, -99.83, 2.13, 1.85, 1.41, 5.81, suppf,
2016-05-08,-93.88, -101.45, 1.37, 1.92, 1.45, 6.02, suppf,
2016-05-09,-94.49, -102.01, -0.41, 1.96, 1.47, 6.14, suppf,
2016-05-10,-94.13, -100.82, -3.77, 1.71, 1.3, 5.36, suppf,
2016-05-11,-93.62, -101.04, -5.94, 1.74, 1.32, 5.46, suppf,
2016-05-12,-93.95, -101.02, -7.56, 1.91, 1.44, 6, suppf,
2016-05-13,-93.47, -100.96, -8.41, 1.87, 1.5, 5.87, suppf,
2016-05-14,-93.54, -102.22, -8.75, 1.77, 1.34, 5.53, suppf,
2016-05-15,-94.11, -101.45, -6.00, 1.83, 1.39, 5.75, suppf,
2016-05-16,-94.34, -102.42, -3.67, 1.77, 1.34, 5.54, suppf,
2016-05-17,-93.95, -101.37, -4.47, 1.77, 1.34, 5.54, suppf,
2016-05-18,-95.15, -101.83, -4.93, 1.93, 1.45, 6.09, suppf,
2016-05-19,-94.07, -101.21, -3.61, 1.81, 1.36, 5.68, suppf,
2016-05-20,-92.76, -102.09, -1.35, 1.68, 1.27, 5.27, suppf,
2016-05-21,-93.74, -102.25, 0.34, 1.69, 1.27, 5.31, suppf,
2016-05-22,-93.58, -101.35, -2.92, 1.74, 1.31, 5.48, suppf,
2016-05-23,-92.90, -101.74, -0.14, 1.78, 1.34, 5.61, suppf,
2016-05-24,-93.48, -102.08, -3.44, 1.8, 1.35, 5.65, suppf,
2016-05-25,-94.41, -101.94, -4.93, 1.8, 1.37, 5.67, suppf,
2016-05-26,-92.70, -103.15, -4.33, 1.92, 1.41, 6.01, suppf,
2016-05-27,-94.23, -102.11, -2.27, 1.98, 1.44, 6.07, suppf,
2016-05-28,-93.26, -101.42, -2.07, 1.83, 1.39, 5.8, suppf,
2016-05-29,-94.39, -102.35, -2.61, 1.85, 1.41, 5.87, suppf,
2016-05-30,-93.90, -101.76, -8.32, 1.67, 1.28, 5.3, suppf,
2016-05-31,-93.95, -100.73, -6.25, 1.72, 1.31, 5.48, suppf,
2016-06-01,-94.13, -101.53, 2.46, 1.85, 1.4, 5.86, suppf,
2016-06-02,-93.94, -101.28, 0.27, 2, 1.51, 6.35, suppf,
2016-06-03,-94.35, -101.53, -2.83, 1.86, 1.42, 5.91, suppf,
2016-06-04,-94.41, -101.35, -7.47, 1.79, 1.36, 5.67, suppf,
2016-06-05,-94.50, -101.58, -2.35, 1.76, 1.33, 5.55, suppf,
2016-06-06,-94.94, -101.59, 5.21, 1.97, 1.48, 6.25, suppf,
2016-06-07,-94.77, -102.86, 0.02, 1.8, 1.35, 5.69, suppf,
2016-06-08,-94.47, -102.19, 3.34, 1.89, 1.41, 5.95, suppf,
2016-06-09,-94.05, -101.50, 3.46, 1.78, 1.34, 5.59, suppf,
2016-06-10,-94.79, -101.94, 3.06, 1.79, 1.34, 5.61, suppf,
2016-06-11,-94.15, -102.13, -1.46, 1.7, 1.28, 5.35, suppf,
2016-06-12,-93.88, -100.87, -4.69, 1.78, 1.33, 5.58, suppf,
2016-06-13,-95.35, -102.13, 0.61, 1.77, 1.32, 5.55, suppf,
2016-06-14,-93.84, -102.01, 3.79, 1.71, 1.28, 5.37, suppf,
2016-06-15,-93.78, -101.87, 0.72, 1.66, 1.24, 5.24, suppf,
2016-06-16,-94.68, -101.48, 6.58, 1.67, 1.24, 5.21, suppf,
2016-06-17,-95.37, -101.67, 1.72, 1.66, 1.24, 5.21, suppf,
2016-06-18,-95.33, -101.55, 1.84, 1.86, 1.38, 5.85, suppf,
2016-06-19,-95.04, -100.84, 2.40, 1.8, 1.34, 5.66, suppf,
2016-06-20,-95.23, -101.41, -2.20, 1.85, 1.36, 5.79, suppf,
2016-06-21,-94.47, -102.55, 0.55, 1.83, 1.35, 5.7, suppf,
2016-06-22,-93.54, -102.35, -1.92, 1.83, 1.35, 5.75, suppf,
2016-06-23,-94.57, -103.17, 0.95, 1.85, 1.37, 5.82, suppf,
2016-06-24,-96.24, -102.52, 5.72, 1.82, 1.33, 5.68, suppf,
2016-06-25,-94.92, -101.34, 4.68, 1.78, 1.31, 5.55, suppf,
2016-06-26,-95.00, -102.09, 2.97, 1.66, 1.22, 5.19, suppf,
2016-06-27,-94.71, -102.42, -3.41, 1.84, 1.36, 5.8, suppf,
2016-06-28,-95.11, -102.09, 6.94, 1.78, 1.31, 5.6, suppf,
2016-06-29,-95.10, -102.05, 4.42, 1.69, 1.25, 5.31, suppf,
2016-06-30,-94.60, -102.09, 0.78, 1.82, 1.36, 5.77, suppf,
2016-07-01,-94.86, -101.32, -2.21, 1.84, 1.35, 5.76, suppf,
2016-07-02,-95.11, -102.07, 4.79, 1.75, 1.3, 5.52, suppf,
2016-07-03,-94.72, -102.67, 4.76, 1.89, 1.38, 5.94, suppf,
2016-07-04,-95.07, -101.91, 7.59, 1.74, 1.29, 5.48, suppf,
2016-07-05,-93.85, -101.35, 3.49, 1.82, 1.33, 5.69, suppf,
2016-07-06,-95.05, -101.16, 2.33, 1.6, 1.18, 5.05, suppf,
2016-07-07,-95.63, -101.58, 5.58, 1.78, 1.31, 5.61, suppf,
2016-07-08,-94.24, -102.88, 5.49, 1.9, 1.4, 6.01, suppf,
2016-07-09,-96.73, -103.09, 5.46, 1.97, 1.46, 6.21, suppf,
2016-07-10,-94.92, -101.58, 1.96, 1.64, 1.23, 5.18, suppf,
2016-07-11,-94.69, -102.17, 2.95, 1.78, 1.33, 5.67, suppf,
2016-07-12,-95.01, -102.86, 4.44, 1.73, 1.28, 5.45, suppf,
2016-07-13,-95.31, -102.55, 2.54, 1.65, 1.22, 5.21, suppf,
2016-07-14,-95.00, -102.17, 1.13, 1.65, 1.23, 5.24, suppf,
2016-07-15,-94.86, -101.86, 2.42, 1.74, 1.3, 5.51, suppf,
2016-07-16,-94.85, -102.12, 6.57, 1.63, 1.21, 5.16, suppf,
2016-07-17,-95.62, -101.79, 3.71, 1.66, 1.25, 5.25, suppf,
2016-07-18,-95.85, -101.87, 5.23, 1.64, 1.24, 5.18, suppf,
2016-07-19,-96.22, -101.65, 4.37, 1.68, 1.27, 5.29, suppf,
2016-07-20,-95.02, -102.27, 6.01, 1.7, 1.3, 5.39, suppf,
2016-07-21,-95.11, -102.19, 2.92, 1.66, 1.25, 5.26, suppf,
2016-07-22,-96.60, -102.41, -0.18, 1.96, 1.48, 6.26, suppf,
2016-07-23,-95.99, -102.28, 1.38, 1.7, 1.28, 5.38, suppf,
2016-07-24,-95.88, -102.57, 5.72, 1.67, 1.25, 5.25, suppf,
2016-07-25,-96.96, -102.13, 9.03, 1.73, 1.3, 5.47, suppf,
2016-07-26,-95.49, -102.70, 6.08, 1.85, 1.4, 5.79, suppf,
2016-07-27,-95.64, -102.29, 3.95, 1.84, 1.36, 5.71, suppf,
2016-07-28,-94.73, -101.81, 1.36, 1.67, 1.25, 5.27, suppf,
2016-07-29,-95.35, -102.64, 6.10, 1.83, 1.36, 5.74, suppf,
2016-07-30,-95.07, -102.81, 10.34, 1.88, 1.4, 5.91, suppf,
2016-07-31,-94.89, -102.46, 11.00, 1.68, 1.25, 5.28, suppf,
2016-08-01,-95.80, -102.56, 5.93, 1.71, 1.28, 5.38, suppf,
2016-08-02,-96.89, -103.19, 5.96, 1.93, 1.43, 6.08, suppf,
2016-08-03,-96.17, -102.30, 3.89, 1.7, 1.27, 5.39, suppf,
2016-08-04,-95.80, -102.41, 3.18, 1.69, 1.26, 5.31, suppf,
2016-08-05,-97.39, -101.99, 2.75, 2.05, 1.52, 6.5, suppf,
2016-08-06,-95.83, -102.63, 3.74, 1.85, 1.39, 5.86, suppf,
2016-08-07,-95.76, -102.71, 8.03, 1.86, 1.39, 5.87, suppf,
2016-08-08,-95.97, -102.38, 6.12, 1.7, 1.27, 5.39, suppf,
2016-08-09,-95.70, -102.94, 8.56, 1.77, 1.33, 5.65, suppf,
2016-08-10,-95.91, -103.09, 2.20, 1.77, 1.32, 5.59, suppf,
2016-08-11,-96.52, -102.45, 4.54, 1.62, 1.21, 5.1, suppf,
2016-08-12,-96.36, -102.29, 2.76, 1.75, 1.31, 5.53, suppf,
2016-08-13,-96.25, -102.69, 6.83, 1.68, 1.28, 5.32, suppf,
2016-08-14,-96.54, -103.15, 6.14, 1.71, 1.3, 5.46, suppf,
2016-08-15,-96.03, -103.25, 4.96, 1.69, 1.29, 5.39, suppf,
2016-08-16,-95.66, -102.98, 4.11, 1.81, 1.4, 5.81, suppf,
2016-08-17,-95.65, -102.90, 3.11, 2.03, 1.53, 6.53, suppf,
2016-08-18,-96.75, -102.13, 3.98, 1.77, 1.32, 5.52, suppf,
2016-08-19,-96.32, -102.93, 9.00, 1.71, 1.29, 5.33, suppf,
2016-08-20,-96.40, -102.46, 8.56, 1.71, 1.33, 5.47, suppf,
2016-08-21,-97.18, -103.23, 16.27, 1.92, 1.47, 6.08, suppf,
2016-08-22,-95.82, -103.36, 8.86, 1.79, 1.38, 5.69, suppf,
2016-08-23,-96.27, -103.03, 5.75, 1.57, 1.23, 5.03, suppf,
2016-08-24,-96.92, -103.07, 1.64, 1.75, 1.36, 5.62, suppf,
2016-08-25,-95.69, -103.10, 4.31, 1.62, 1.26, 5.2, suppf,
2016-08-26,-96.25, -102.91, 7.30, 1.66, 1.31, 5.4, suppf,
2016-08-27,-96.10, -103.44, 7.87, 1.94, 1.48, 6.21, suppf,
2016-08-28,-96.73, -102.79, 7.25, 1.92, 1.47, 6.15, suppf,
2016-08-29,-95.93, -102.25, 4.81, 1.86, 1.43, 5.97, suppf,
2016-08-30,-97.27, -102.94, 3.90, 1.86, 1.43, 5.93, suppf,
2016-08-31,-95.76, -102.94, 0.70, 2.19, 1.66, 7.04, suppf,
2016-09-01,-96.19, -104.41, 8.31, 2.05, 1.55, 6.56, suppf,
2016-09-02,-96.72, -103.59, 11.89, 1.97, 1.48, 6.2, suppf,
2016-09-03,-97.05, -103.63, 9.58, 1.77, 1.36, 5.62, suppf,
2016-09-04,-96.15, -102.77, 7.04, 1.73, 1.33, 5.5, suppf,
2016-09-05,-95.11, -104.45, 7.28, 1.67, 1.29, 5.29, suppf,
2016-09-06,-96.25, -103.30, 9.30, 1.6, 1.24, 5.07, suppf,
2016-09-07,-95.73, -103.70, 9.85, 1.71, 1.32, 5.43, suppf,
2016-09-08,-94.92, -104.04, 11.24, 1.86, 1.4, 5.8, suppf,
2016-09-09,-95.93, -102.99, 2.83, 1.65, 1.27, 5.21, suppf,
2016-09-10,-95.55, -103.59, 7.34, 2, 1.51, 6.32, suppf,
2016-09-11,-95.31, -103.94, 11.73, 1.78, 1.35, 5.62, suppf,
2016-09-12,-98.99, -104.35, 3.92, 1.65, 1.26, 5.2, suppf,
2016-09-13,-96.93, -103.08, 7.14, 1.59, 1.22, 5.03, suppf,
2016-09-14,-96.92, -102.91, 9.51, 1.55, 1.18, 4.89, suppf,
2016-09-15,-96.74, -102.46, 6.12, 1.77, 1.35, 5.65, suppf,
2016-09-16,-97.59, -102.98, 6.24, 1.84, 1.4, 5.86, suppf,
2016-09-17,-97.25, -103.23, 8.95, 1.93, 1.45, 6.08, suppf,
2016-09-18,-98.55, -101.57, 9.99, 1.87, 1.41, 5.95, suppf,
2016-09-19,-95.66, -103.42, 14.61, 1.95, 1.46, 6.18, suppf,
2016-09-20,-96.91, -103.47, 6.88, 1.65, 1.25, 5.22, suppf,
2016-09-21,-97.22, -102.96, 10.59, 1.63, 1.23, 5.14, suppf,
2016-09-22,-96.94, -102.82, 3.84, 1.65, 1.27, 5.26, suppf,
2016-09-23,-96.11, -102.59, 12.99, 2.03, 1.53, 6.47, suppf,
2016-09-24,-96.62, -102.76, 6.72, 1.74, 1.31, 5.5, suppf,
2016-09-25,-97.26, -102.76, 5.46, 1.81, 1.36, 5.72, suppf,
2016-09-26,-97.60, -102.51, 5.34, 1.81, 1.38, 5.73, suppf,
2016-09-27,-98.71, -102.51, 6.55, 2.18, 1.63, 6.85, suppf,
2016-09-28,-98.37, -102.70, 2.89, 1.71, 1.3, 5.37, suppf,
2016-09-29,-97.50, -102.90, 2.52, 1.54, 1.2, 4.9, suppf,
2016-09-30,-97.55, -102.51, 1.63, 1.62, 1.25, 5.14, suppf,
2016-10-01,-98.64, -103.89, 6.34, 1.77, 1.36, 5.65, suppf,
2016-10-02,-97.23, -103.52, 4.96, 1.63, 1.26, 5.21, suppf,
2016-10-03,-98.08, -103.25, 10.36, 1.64, 1.27, 5.21, suppf,
2016-10-04,-95.82, -104.20, 9.91, 1.96, 1.49, 6.21, suppf,
2016-10-05,-97.16, -103.67, 10.14, 1.73, 1.35, 5.51, suppf,
2016-10-06,-97.87, -102.64, 6.43, 1.66, 1.3, 5.32, suppf,
2016-10-07,-100.56, -102.52, 5.58, 2.14, 1.63, 6.79, suppf,
2016-10-08,-96.44, -103.30, 6.79, 1.95, 1.5, 6.19, suppf,
2016-10-09,-97.23, -103.17, 5.44, 1.82, 1.41, 5.79, suppf,
2016-10-10,-96.79, -102.69, 2.40, 1.65, 1.33, 5.26, suppf,
2016-10-11,-97.30, -102.41, 1.61, 1.61, 1.3, 5.14, suppf,
2016-10-12,-98.21, -102.62, -0.83, 1.66, 1.34, 5.29, suppf,
2016-10-13,-98.19, -103.05, 9.29, 1.85, 1.46, 5.91, suppf,
2016-10-14,-96.80, -102.68, 10.61, 2.09, 1.64, 6.65, suppf,
2016-10-15,-97.59, -102.30, 12.00, 1.98, 1.54, 6.3, suppf,
2016-10-16,-99.34, -102.04, 15.08, 2.01, 1.57, 6.42, suppf,
2016-10-17,-98.74, -103.34, 9.17, 1.75, 1.38, 5.54, suppf,
2016-10-18,-97.57, -103.19, 4.55, 1.76, 1.39, 5.61, suppf,
2016-10-19,-98.47, -104.00, 5.72, 1.83, 1.44, 5.81, suppf,
2016-10-20,-98.74, -102.91, -1.71, 2.04, 1.58, 6.49, suppf,
2016-10-21,-97.05, -103.22, -2.66, 1.76, 1.38, 5.58, suppf,
2016-10-22,-97.62, -103.25, 4.66, 1.91, 1.5, 6.09, suppf,
2016-10-23,-100.10, -102.32, -4.53, 1.91, 1.49, 6.07, suppf,
2016-10-24,-97.27, -102.49, -4.57, 1.68, 1.33, 5.37, suppf,
2016-10-25,-97.93, -101.13, -1.37, 2.1, 1.6, 6.64, suppf,
2016-10-26,-97.83, -103.84, 2.18, 1.87, 1.46, 5.96, suppf,
2016-10-27,-96.17, -103.41, 3.58, 2.09, 1.6, 6.64, suppf,
2016-10-28,-97.26, -104.87, 1.63, 1.77, 1.39, 5.64, suppf,
2016-10-29,-98.37, -102.50, -0.16, 1.78, 1.39, 5.64, suppf,
2016-10-30,-98.73, -103.11, 0.42, 1.65, 1.28, 5.2, suppf,
2016-10-31,-98.63, -102.95, 6.33, 1.68, 1.31, 5.32, suppf,
2016-11-01,-98.30, -103.44, 8.30, 1.74, 1.35, 5.45, suppf,
2016-11-02,-98.23, -102.59, 1.74, 1.79, 1.4, 5.67, suppf,
2016-11-03,-97.48, -102.98, -0.21, 2.06, 1.57, 6.5, suppf,
2016-11-04,-97.73, -102.84, -5.98, 1.92, 1.46, 6.01, suppf,
2016-11-05,-99.07, -103.35, 6.47, 2.04, 1.53, 6.39, suppf,
2016-11-06,-98.45, -103.36, 2.40, 1.86, 1.42, 5.86, suppf,
2016-11-07,-99.30, -102.22, -3.51, 1.89, 1.44, 5.96, suppf,
2016-11-08,-100.10, -102.14, 1.55, 1.88, 1.43, 5.92, suppf,
2016-11-09,-98.31, -103.66, 3.03, 2.05, 1.55, 6.4, suppf,
2016-11-10,-98.47, -103.92, -6.00, 1.92, 1.46, 6.03, suppf,
2016-11-11,-97.87, -103.38, 2.88, 2.07, 1.55, 6.53, suppf,
2016-11-12,-96.39, -103.37, 4.06, 2.19, 1.63, 6.91, suppf,
2016-11-13,-97.99, -103.50, 2.67, 1.87, 1.41, 5.87, suppf,
2016-11-14,-98.04, -102.33, -0.11, 1.91, 1.44, 6.02, suppf,
2016-11-15,-97.09, -103.40, 3.61, 1.74, 1.32, 5.48, suppf,
2016-11-16,-97.46, -104.21, 4.10, 1.71, 1.29, 5.35, suppf,
2016-11-17,-97.48, -103.70, 5.25, 1.74, 1.32, 5.47, suppf,
2016-11-18,-97.45, -103.17, -4.81, 1.69, 1.29, 5.31, suppf,
2016-11-19,-97.87, -104.37, 1.16, 1.81, 1.36, 5.7, suppf,
2016-11-20,-99.13, -101.76, -1.75, 1.98, 1.48, 6.22, suppf,
2016-11-21,-97.32, -102.68, 3.56, 1.88, 1.42, 5.93, suppf,
2016-11-22,-98.91, -103.30, 2.09, 1.9, 1.42, 5.99, suppf,
2016-11-23,-98.68, -103.62, -0.51, 1.69, 1.27, 5.35, suppf,
2016-11-24,-97.25, -102.70, -2.28, 1.88, 1.4, 5.9, suppf,
2016-11-25,-98.84, -104.71, -1.63, 1.71, 1.27, 5.38, suppf,
2016-11-26,-98.21, -104.87, 1.01, 1.75, 1.31, 5.48, suppf,
2016-11-27,-97.85, -104.29, 4.52, 1.74, 1.29, 5.43, suppf,
2016-11-28,-98.07, -104.50, 4.80, 1.76, 1.31, 5.51, suppf,
2016-11-29,-97.82, -103.80, 1.37, 1.72, 1.29, 5.38, suppf,
2016-11-30,-98.80, -103.44, -0.34, 1.97, 1.47, 6.15, suppf,
2016-12-01,-98.47, -103.93, -4.23, 1.66, 1.26, 5.23, suppf,
2016-12-02,-98.38, -104.34, -2.25, 1.82, 1.37, 5.7, suppf,
2016-12-03,-96.08, -105.18, -8.57, 1.91, 1.42, 5.92, suppf,
2016-12-04,-97.47, -104.25, -0.71, 1.83, 1.36, 5.69, suppf,
2016-12-05,-98.04, -104.06, 0.82, 1.79, 1.34, 5.56, suppf,
2016-12-06,-97.67, -104.31, -3.25, 1.69, 1.27, 5.25, suppf,
2016-12-07,-98.32, -103.44, -4.95, 1.7, 1.28, 5.28, suppf,
2016-12-08,-97.63, -103.66, -7.24, 1.71, 1.28, 5.32, suppf,
2016-12-09,-97.07, -103.36, -2.94, 1.85, 1.36, 5.75, suppf,
2016-12-10,-97.17, -103.61, 1.79, 1.81, 1.35, 5.66, suppf,
2016-12-11,-97.61, -103.16, 2.50, 1.81, 1.36, 5.68, suppf,
2016-12-12,-97.77, -104.55, 0.89, 1.67, 1.27, 5.22, suppf,
2016-12-13,-97.63, -103.93, -2.61, 1.7, 1.29, 5.35, suppf,
2016-12-14,-97.51, -104.11, -2.98, 1.75, 1.32, 5.52, suppf,
2016-12-15,-98.13, -103.81, -2.49, 1.73, 1.3, 5.44, suppf,
