PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-07-01
Source file, P439.pbo.nam14.pos
Offset from source file, 9.06 mm North, 42.07 mm East, -9.49 mm Vertical
Reference position, 48.7081923297 North Latitude, -122.9093038229 East Longitude, -13.85953 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2012-10-05,9.93, 41.57, -4.71, 1.72, 1.25, 5.42, repro,
2012-10-06,9.94, 41.63, -4.23, 1.7, 1.31, 5.49, repro,
2012-10-07,10.48, 41.99, -1.99, 1.72, 1.25, 5.41, repro,
2012-10-08,9.76, 41.33, 0.17, 1.73, 1.3, 5.54, repro,
2012-10-09,10.17, 41.67, -3.39, 1.72, 1.26, 5.47, repro,
2012-10-10,10.73, 41.15, -5.92, 1.73, 1.3, 5.45, repro,
2012-10-11,9.94, 42.07, -2.08, 1.7, 1.28, 5.45, repro,
2012-10-12,11.11, 41.52, 4.47, 1.9, 1.41, 6.02, repro,
2012-10-13,11.17, 42.45, 5.69, 2.23, 1.6, 7, repro,
2012-10-14,9.92, 40.67, 4.72, 2.18, 1.54, 6.81, repro,
2012-10-15,11.73, 41.07, -0.21, 2.09, 1.53, 6.71, repro,
2012-10-16,10.01, 40.67, 1.42, 2.35, 1.73, 7.45, repro,
2012-10-17,10.89, 41.58, -7.95, 1.82, 1.31, 5.8, repro,
2012-10-18,10.96, 42.67, -5.70, 1.91, 1.41, 6.09, repro,
2012-10-19,10.94, 41.01, -2.10, 2.07, 1.52, 6.63, repro,
2012-10-20,13.36, 41.69, 0.10, 2.02, 1.49, 6.44, repro,
2012-10-21,11.68, 40.16, -1.12, 1.85, 1.39, 6.05, repro,
2012-10-22,11.69, 41.49, -12.65, 1.84, 1.39, 5.88, repro,
2012-10-23,11.59, 41.72, -5.21, 1.87, 1.43, 5.99, repro,
2012-10-24,12.07, 41.23, -8.42, 1.86, 1.4, 5.83, repro,
2012-10-25,11.36, 42.21, -9.40, 1.8, 1.34, 5.74, repro,
2012-10-26,11.02, 42.25, -10.90, 1.92, 1.41, 5.96, repro,
2012-10-27,10.68, 42.06, -8.94, 1.92, 1.38, 5.99, repro,
2012-10-28,10.68, 42.57, -11.18, 2.12, 1.52, 6.63, repro,
2012-10-29,10.07, 41.07, -7.64, 2.12, 1.52, 6.68, repro,
2012-10-30,11.57, 41.95, -7.18, 2.03, 1.48, 6.32, repro,
2012-10-31,10.14, 42.63, -7.01, 1.9, 1.42, 6.08, repro,
2012-11-01,11.87, 40.96, -6.80, 2.01, 1.44, 6.25, repro,
2012-11-02,10.73, 41.66, -5.06, 1.96, 1.46, 6.26, repro,
2012-11-03,10.90, 42.59, -4.02, 2.15, 1.6, 6.7, repro,
2012-11-04,10.99, 41.96, -7.80, 2.01, 1.4, 6.26, repro,
2012-11-05,10.97, 43.06, -8.73, 2.28, 1.62, 7.14, repro,
2012-11-06,10.58, 43.78, -12.11, 2.17, 1.57, 6.87, repro,
2012-11-07,12.09, 42.61, -5.28, 2.11, 1.5, 6.54, repro,
2012-11-08,11.58, 42.53, -12.73, 1.91, 1.39, 6.06, repro,
2012-11-09,11.41, 43.04, -13.39, 1.9, 1.4, 5.95, repro,
2012-11-10,11.07, 43.13, -4.80, 1.8, 1.36, 5.71, repro,
2012-11-11,12.20, 42.72, -3.79, 1.9, 1.38, 5.95, repro,
2012-11-12,11.22, 42.32, -6.79, 2.04, 1.47, 6.41, repro,
2012-11-13,11.99, 42.48, -11.13, 1.94, 1.4, 6.15, repro,
2012-11-14,10.76, 43.61, -10.81, 1.84, 1.34, 5.76, repro,
2012-11-15,11.34, 43.80, -14.41, 1.85, 1.32, 5.86, repro,
2012-11-16,10.75, 42.52, -11.17, 1.93, 1.48, 6.14, repro,
2012-11-17,11.74, 44.77, -11.60, 2.13, 1.53, 6.72, repro,
2012-11-18,11.44, 44.28, -4.83, 2.23, 1.61, 7.08, repro,
2012-11-19,11.24, 43.96, -2.98, 2.15, 1.57, 6.83, repro,
2012-11-20,11.26, 45.01, -15.66, 2.09, 1.51, 6.68, repro,
2012-11-21,10.40, 43.22, -7.24, 1.96, 1.41, 6.21, repro,
2012-11-22,10.05, 44.88, -14.47, 1.88, 1.35, 5.91, repro,
2012-11-23,9.10, 44.79, -17.26, 2.13, 1.5, 6.67, repro,
2012-11-24,12.46, 44.45, -14.61, 2.04, 1.46, 6.35, repro,
2012-11-25,11.47, 43.80, -19.06, 1.83, 1.38, 5.81, repro,
2012-11-26,11.10, 44.42, -17.78, 1.81, 1.36, 5.7, repro,
2012-11-27,11.58, 44.38, -9.89, 1.85, 1.39, 5.93, repro,
2012-11-28,11.67, 44.35, -14.49, 2.04, 1.46, 6.44, repro,
2012-11-29,12.34, 44.53, -10.18, 2.03, 1.49, 6.44, repro,
2012-11-30,10.56, 45.17, -15.08, 2.1, 1.57, 6.64, repro,
2012-12-01,9.71, 43.85, -12.31, 1.98, 1.48, 6.36, repro,
2012-12-02,10.03, 44.67, -11.82, 2.06, 1.55, 6.55, repro,
2012-12-03,11.35, 43.81, -14.21, 1.99, 1.5, 6.3, repro,
2012-12-04,9.53, 44.87, -12.96, 1.95, 1.48, 6.22, repro,
2012-12-05,11.85, 45.13, -12.75, 1.98, 1.51, 6.31, repro,
2012-12-06,12.80, 44.48, -15.61, 1.81, 1.36, 5.65, repro,
2012-12-07,11.07, 43.23, -14.91, 2.01, 1.5, 6.34, repro,
2012-12-08,12.49, 43.15, -15.20, 1.92, 1.42, 5.94, repro,
2012-12-09,11.63, 44.42, -15.26, 1.82, 1.41, 5.82, repro,
2012-12-10,12.75, 44.51, -15.40, 1.82, 1.42, 5.75, repro,
2012-12-11,11.69, 43.46, -4.75, 1.97, 1.46, 6.13, repro,
2012-12-12,11.91, 44.40, -8.19, 1.86, 1.44, 5.86, repro,
2012-12-13,11.22, 44.91, -7.31, 1.86, 1.42, 5.86, repro,
2012-12-14,11.46, 44.39, -4.22, 1.85, 1.4, 5.78, repro,
2012-12-15,10.36, 44.00, -1.16, 1.96, 1.45, 6.18, repro,
2012-12-16,11.43, 44.29, 0.95, 1.92, 1.47, 6, repro,
2012-12-17,11.35, 44.18, -3.56, 1.88, 1.42, 5.97, repro,
2012-12-18,12.33, 44.94, -0.80, 1.93, 1.38, 6, repro,
2012-12-19,10.98, 45.10, -8.43, 1.91, 1.43, 5.99, repro,
2012-12-20,13.30, 45.08, -11.22, 1.97, 1.43, 6.2, repro,
2012-12-21,12.94, 43.72, -13.89, 1.94, 1.49, 6.09, repro,
2012-12-22,11.89, 44.91, -9.90, 1.87, 1.4, 5.83, repro,
2012-12-23,11.08, 46.16, -14.73, 2.02, 1.44, 6.16, repro,
2012-12-24,12.95, 44.14, -13.13, 1.7, 1.3, 5.48, repro,
2012-12-25,11.95, 43.90, -14.65, 1.83, 1.4, 5.74, repro,
2012-12-26,13.45, 42.83, -9.52, 1.92, 1.4, 5.87, repro,
2012-12-27,12.32, 44.09, -10.62, 1.74, 1.29, 5.47, repro,
2012-12-28,13.33, 44.29, -14.41, 1.83, 1.33, 5.74, repro,
2012-12-29,12.84, 44.79, -12.38, 1.69, 1.32, 5.34, repro,
2012-12-30,12.29, 44.72, -11.59, 1.76, 1.33, 5.57, repro,
2012-12-31,12.75, 44.69, -11.04, 1.83, 1.34, 5.71, repro,
2013-01-01,12.14, 44.92, -14.03, 1.8, 1.37, 5.62, repro,
2013-01-02,12.37, 45.30, -11.51, 1.79, 1.4, 5.66, repro,
2013-01-03,12.36, 44.70, -12.54, 1.78, 1.34, 5.64, repro,
2013-01-04,12.24, 45.07, -13.49, 1.9, 1.38, 5.86, repro,
2013-01-05,12.76, 44.04, -11.24, 1.86, 1.4, 5.92, repro,
2013-01-06,12.40, 43.71, -11.92, 1.85, 1.41, 5.84, repro,
2013-01-07,12.45, 44.25, -10.03, 1.86, 1.35, 5.76, repro,
2013-01-08,12.14, 45.60, -10.17, 1.79, 1.33, 5.7, repro,
2013-01-09,12.60, 45.27, -13.56, 1.84, 1.35, 5.76, repro,
2013-01-10,12.03, 44.78, -12.62, 1.91, 1.41, 5.91, repro,
2013-01-11,12.87, 45.81, -12.18, 1.73, 1.29, 5.51, repro,
2013-01-12,12.14, 45.84, -14.12, 1.8, 1.31, 5.66, repro,
2013-01-13,11.94, 46.15, -16.07, 1.81, 1.34, 5.63, repro,
2013-01-14,12.56, 46.26, -16.42, 1.79, 1.32, 5.7, repro,
2013-01-15,11.95, 45.64, -17.29, 1.7, 1.28, 5.44, repro,
2013-01-16,12.16, 45.68, -18.68, 1.81, 1.27, 5.65, repro,
2013-01-17,11.57, 45.96, -20.75, 1.75, 1.33, 5.55, repro,
2013-01-18,11.78, 45.63, -14.63, 1.82, 1.38, 5.81, repro,
2013-01-19,12.79, 45.24, -16.05, 1.91, 1.37, 5.95, repro,
2013-01-20,12.06, 45.96, -31.06, 3.05, 2.35, 9.33, repro,
2013-01-21,12.90, 46.11, -12.61, 1.82, 1.31, 5.62, repro,
2013-01-22,13.55, 45.46, -14.58, 1.85, 1.31, 5.79, repro,
2013-01-23,13.38, 45.31, -16.25, 1.94, 1.44, 6.01, repro,
2013-01-24,13.02, 45.41, -11.19, 1.92, 1.35, 5.96, repro,
2013-01-25,13.47, 45.69, -15.80, 1.91, 1.38, 5.99, repro,
2013-01-26,13.58, 44.59, -12.96, 1.94, 1.41, 6.04, repro,
2013-01-27,13.57, 44.96, -10.32, 1.8, 1.33, 5.71, repro,
2013-01-28,13.29, 45.32, -14.05, 1.81, 1.33, 5.59, repro,
2013-01-29,12.98, 45.41, -12.24, 1.82, 1.32, 5.72, repro,
2013-01-30,13.39, 45.54, -12.79, 1.88, 1.39, 5.87, repro,
2013-01-31,14.21, 45.56, -15.47, 1.93, 1.38, 5.98, repro,
2013-02-01,13.83, 45.19, -18.52, 1.82, 1.36, 5.7, repro,
2013-02-02,13.77, 45.83, -22.12, 1.85, 1.32, 5.74, repro,
2013-02-03,13.18, 45.63, -13.47, 1.82, 1.34, 5.79, repro,
2013-02-04,13.48, 45.79, -12.63, 1.88, 1.32, 5.78, repro,
2013-02-05,14.22, 45.44, -11.08, 2.05, 1.52, 6.41, repro,
2013-02-06,13.56, 44.54, -12.68, 2.06, 1.46, 6.34, repro,
2013-02-07,13.42, 47.07, -17.55, 1.98, 1.46, 6.27, repro,
2013-02-08,13.66, 45.55, -14.88, 1.79, 1.33, 5.64, repro,
2013-02-09,14.06, 45.33, -12.00, 1.78, 1.31, 5.65, repro,
2013-02-10,13.55, 45.70, -17.69, 1.78, 1.32, 5.68, repro,
2013-02-11,12.96, 45.36, -15.08, 1.81, 1.33, 5.75, repro,
2013-02-12,14.50, 45.82, -15.10, 1.89, 1.33, 5.82, repro,
2013-02-13,13.73, 45.61, -12.19, 1.99, 1.46, 6.33, repro,
2013-02-14,13.92, 46.13, -19.94, 1.83, 1.33, 5.66, repro,
2013-02-15,13.02, 46.24, -20.57, 1.76, 1.29, 5.48, repro,
2013-02-16,12.61, 46.20, -18.76, 1.82, 1.35, 5.77, repro,
2013-02-17,14.00, 46.09, -14.45, 1.75, 1.34, 5.53, repro,
2013-02-18,14.19, 45.94, -14.26, 1.8, 1.3, 5.72, repro,
2013-02-19,13.59, 45.41, -8.98, 1.79, 1.34, 5.7, repro,
2013-02-20,13.89, 46.07, -11.98, 1.81, 1.28, 5.64, repro,
2013-02-21,13.70, 46.61, -12.10, 1.86, 1.32, 5.75, repro,
2013-02-22,13.32, 46.12, -4.78, 1.86, 1.34, 5.86, repro,
2013-02-23,13.73, 45.22, -9.29, 1.92, 1.41, 6.01, repro,
2013-02-24,14.11, 47.29, -12.94, 1.84, 1.34, 5.85, repro,
2013-02-25,12.42, 46.02, -15.22, 1.96, 1.4, 6.08, repro,
2013-02-26,14.40, 46.05, -19.02, 1.92, 1.37, 5.91, repro,
2013-02-27,14.47, 47.01, -20.56, 1.96, 1.46, 6.07, repro,
2013-02-28,13.64, 46.07, -17.96, 1.78, 1.3, 5.56, repro,
2013-03-01,12.54, 46.11, -19.19, 1.95, 1.43, 6.05, repro,
2013-03-02,14.84, 45.99, -21.46, 1.94, 1.38, 6.05, repro,
2013-03-03,14.56, 45.91, -21.28, 1.94, 1.42, 6.12, repro,
2013-03-04,14.71, 47.39, -21.49, 1.81, 1.34, 5.68, repro,
2013-03-05,13.74, 46.78, -16.70, 1.78, 1.3, 5.66, repro,
2013-03-06,14.07, 46.05, -12.86, 1.81, 1.31, 5.69, repro,
2013-03-07,14.15, 46.41, -14.33, 1.83, 1.27, 5.66, repro,
2013-03-08,14.19, 46.99, -17.21, 1.8, 1.29, 5.65, repro,
2013-03-09,14.01, 47.42, -16.42, 1.8, 1.34, 5.63, repro,
2013-03-10,13.66, 47.20, -13.44, 1.87, 1.38, 5.75, repro,
2013-03-11,14.08, 46.96, -20.98, 1.84, 1.27, 5.6, repro,
2013-03-12,13.58, 45.28, -12.43, 1.73, 1.28, 5.42, repro,
2013-03-13,14.81, 46.23, -18.08, 1.89, 1.38, 5.88, repro,
2013-03-14,12.86, 46.93, -20.47, 2.1, 1.46, 6.46, repro,
2013-03-15,14.77, 46.69, -19.64, 1.76, 1.28, 5.61, repro,
2013-03-16,14.40, 47.25, -12.15, 1.88, 1.4, 5.98, repro,
2013-03-17,14.39, 47.82, -17.00, 1.88, 1.36, 5.84, repro,
2013-03-18,13.73, 48.79, -12.48, 1.91, 1.41, 5.85, repro,
2013-03-19,14.86, 47.48, -16.12, 1.81, 1.32, 5.75, repro,
2013-03-20,13.16, 47.30, -12.60, 1.99, 1.43, 6.18, repro,
2013-03-21,14.86, 46.80, -14.82, 1.86, 1.37, 5.81, repro,
2013-03-22,14.52, 47.73, -14.63, 1.75, 1.31, 5.5, repro,
2013-03-23,14.95, 47.62, -19.81, 1.72, 1.27, 5.47, repro,
2013-03-24,14.86, 48.12, -16.64, 1.81, 1.3, 5.59, repro,
2013-03-25,14.97, 47.43, -14.94, 1.79, 1.34, 5.59, repro,
2013-03-26,13.67, 47.94, -16.77, 1.77, 1.34, 5.62, repro,
2013-03-27,14.58, 47.15, -17.18, 1.76, 1.23, 5.4, repro,
2013-03-28,14.24, 47.71, -19.75, 1.75, 1.32, 5.54, repro,
2013-03-29,14.34, 47.82, -18.66, 1.76, 1.34, 5.72, repro,
2013-03-30,14.96, 47.65, -15.92, 1.77, 1.3, 5.53, repro,
2013-03-31,14.41, 47.86, -14.30, 1.79, 1.32, 5.75, repro,
2013-04-01,14.25, 47.58, -15.41, 1.79, 1.35, 5.76, repro,
2013-04-02,14.47, 48.54, -17.86, 1.91, 1.42, 6.07, repro,
2013-04-03,14.92, 47.99, -14.07, 1.88, 1.41, 5.98, repro,
2013-04-04,14.29, 47.42, -14.70, 1.83, 1.39, 5.89, repro,
2013-04-05,15.62, 47.84, -6.41, 1.88, 1.44, 6.04, repro,
2013-04-06,14.92, 47.32, -12.44, 1.97, 1.46, 6.27, repro,
2013-04-07,14.50, 47.33, -10.82, 1.81, 1.39, 5.74, repro,
2013-04-08,14.68, 48.22, -14.35, 1.81, 1.35, 5.63, repro,
2013-04-09,13.82, 48.09, -19.77, 1.83, 1.36, 5.8, repro,
2013-04-10,13.76, 47.48, -13.35, 2.07, 1.51, 6.44, repro,
2013-04-11,14.17, 48.25, -16.47, 1.88, 1.38, 5.94, repro,
2013-04-12,14.64, 48.42, -16.70, 1.81, 1.38, 5.86, repro,
2013-04-13,15.68, 48.07, -11.38, 1.93, 1.46, 6.11, repro,
2013-04-14,14.41, 48.77, -12.25, 1.81, 1.39, 5.83, repro,
2013-04-15,15.90, 48.22, -15.58, 1.79, 1.4, 5.72, repro,
2013-04-16,15.29, 48.59, -19.36, 1.83, 1.38, 5.9, repro,
2013-04-17,15.01, 48.42, -18.60, 1.84, 1.37, 5.82, repro,
2013-04-18,14.03, 49.21, -19.13, 1.76, 1.37, 5.68, repro,
2013-04-19,14.75, 48.37, -21.34, 1.85, 1.4, 5.81, repro,
2013-04-20,15.26, 48.78, -17.96, 1.74, 1.36, 5.66, repro,
2013-04-21,14.92, 49.29, -23.41, 1.83, 1.41, 5.91, repro,
2013-04-22,15.05, 49.07, -24.00, 1.73, 1.36, 5.65, repro,
2013-04-23,14.06, 48.60, -21.62, 1.77, 1.37, 5.75, repro,
2013-04-24,14.93, 49.01, -22.21, 1.71, 1.32, 5.42, repro,
2013-04-25,14.35, 48.23, -13.66, 1.85, 1.38, 5.93, repro,
2013-04-26,14.26, 48.28, -17.96, 1.9, 1.41, 6, repro,
2013-04-27,14.92, 49.82, -16.68, 2, 1.52, 6.31, repro,
2013-04-28,14.67, 49.89, -17.67, 1.98, 1.48, 6.25, repro,
2013-04-29,14.33, 48.05, -16.60, 1.89, 1.42, 5.96, repro,
2013-04-30,15.17, 49.30, -16.72, 1.82, 1.32, 5.64, repro,
2013-05-01,15.10, 49.42, -22.06, 1.86, 1.38, 5.74, repro,
2013-05-02,14.89, 50.00, -23.73, 1.96, 1.42, 6.05, repro,
2013-05-03,14.75, 48.57, -21.78, 1.86, 1.34, 5.74, repro,
2013-05-04,15.53, 49.02, -18.69, 1.89, 1.41, 5.97, repro,
2013-05-05,14.85, 48.23, -15.70, 1.87, 1.42, 5.88, repro,
2013-05-06,15.01, 49.06, -11.37, 1.83, 1.36, 5.74, repro,
2013-05-07,15.46, 48.68, -14.93, 1.86, 1.4, 5.9, repro,
2013-05-08,15.24, 49.05, -16.56, 1.83, 1.34, 5.73, repro,
2013-05-09,14.65, 48.95, -16.60, 1.87, 1.37, 5.75, repro,
2013-05-10,14.67, 49.38, -18.68, 1.87, 1.36, 5.81, repro,
2013-05-11,15.79, 48.64, -12.71, 1.95, 1.44, 6.21, repro,
2013-05-12,16.76, 47.44, -13.58, 2.1, 1.51, 6.54, repro,
2013-05-13,15.73, 47.29, -9.93, 2.08, 1.54, 6.56, repro,
2013-05-14,15.86, 49.49, -11.07, 1.89, 1.38, 5.94, repro,
2013-05-15,15.18, 48.90, -14.13, 1.82, 1.41, 5.83, repro,
2013-05-16,15.23, 48.95, -15.27, 1.84, 1.34, 5.72, repro,
2013-05-17,16.34, 48.57, -18.55, 1.89, 1.39, 5.91, repro,
2013-05-18,15.29, 48.50, -14.76, 1.83, 1.34, 5.7, repro,
2013-05-19,15.10, 48.84, -15.62, 1.83, 1.36, 5.78, repro,
2013-05-20,14.44, 49.14, -19.82, 1.91, 1.41, 5.95, repro,
2013-05-21,15.46, 48.85, -10.72, 2.19, 1.6, 6.88, repro,
2013-05-22,15.95, 48.67, -14.10, 1.86, 1.4, 5.94, repro,
2013-05-23,14.93, 48.09, -13.52, 1.85, 1.38, 5.85, repro,
2013-05-24,15.70, 48.30, -11.40, 1.75, 1.28, 5.58, repro,
2013-05-25,14.90, 49.97, -12.34, 1.84, 1.34, 5.78, repro,
2013-05-26,15.02, 48.93, -8.70, 1.9, 1.35, 5.81, repro,
2013-05-27,12.75, 48.75, -11.38, 1.88, 1.42, 5.97, repro,
2013-05-28,15.35, 47.91, -5.94, 1.89, 1.41, 5.98, repro,
2013-05-29,14.97, 48.19, -9.04, 1.99, 1.45, 6.21, repro,
2013-05-30,15.32, 49.28, -6.02, 1.85, 1.39, 5.76, repro,
2013-05-31,14.68, 49.17, -12.48, 1.73, 1.32, 5.5, repro,
2013-06-01,13.66, 49.65, -15.35, 1.99, 1.47, 6.17, repro,
2013-06-02,15.79, 49.23, -14.42, 1.87, 1.42, 5.91, repro,
2013-06-03,14.97, 49.44, -13.97, 1.88, 1.37, 5.96, repro,
2013-06-04,14.14, 50.30, -15.86, 1.92, 1.47, 5.98, repro,
2013-06-05,13.37, 49.68, -7.71, 2, 1.53, 6.38, repro,
2013-06-06,14.12, 49.89, -13.79, 1.96, 1.48, 6.15, repro,
2013-06-07,14.53, 50.59, -10.05, 2.18, 1.6, 6.87, repro,
2013-06-08,14.79, 50.15, -13.07, 1.96, 1.41, 6.03, repro,
2013-06-09,14.76, 49.37, -14.05, 1.82, 1.36, 5.65, repro,
2013-06-10,14.96, 49.52, -9.64, 1.86, 1.36, 5.73, repro,
2013-06-11,14.70, 49.12, -9.66, 1.87, 1.44, 5.91, repro,
2013-06-12,13.84, 48.65, -10.79, 1.91, 1.38, 5.9, repro,
2013-06-13,16.09, 49.21, -17.08, 1.86, 1.32, 5.69, repro,
2013-06-14,15.51, 49.86, -13.01, 1.8, 1.32, 5.57, repro,
2013-06-15,15.44, 49.23, -14.18, 1.91, 1.39, 5.84, repro,
2013-06-16,15.28, 49.12, -14.39, 1.88, 1.4, 5.82, repro,
2013-06-17,15.59, 49.34, -15.78, 2, 1.48, 6.27, repro,
2013-06-18,15.89, 49.93, -12.06, 2.1, 1.54, 6.56, repro,
2013-06-19,16.26, 49.59, -9.95, 1.89, 1.4, 5.88, repro,
2013-06-20,14.98, 49.34, -8.50, 1.76, 1.35, 5.65, repro,
2013-06-21,15.62, 50.14, -9.05, 1.81, 1.28, 5.52, repro,
2013-06-22,14.72, 49.30, -10.10, 1.83, 1.36, 5.76, repro,
2013-06-23,15.82, 49.02, -10.51, 1.92, 1.39, 6.02, repro,
2013-06-24,14.82, 49.13, -7.50, 1.89, 1.35, 5.92, repro,
2013-06-25,14.97, 47.12, -4.86, 1.97, 1.46, 6.13, repro,
2013-06-26,14.67, 46.35, -8.86, 2.05, 1.51, 6.47, repro,
2013-06-27,14.33, 47.45, -7.08, 1.85, 1.32, 5.69, repro,
2013-06-28,15.56, 48.61, -9.82, 2.01, 1.43, 6.18, repro,
2013-06-29,15.86, 49.62, -15.23, 2.01, 1.47, 6.25, repro,
2013-06-30,15.01, 49.31, -12.77, 1.9, 1.36, 5.92, repro,
2013-07-01,15.52, 49.33, -6.75, 2.05, 1.46, 6.35, repro,
2013-07-02,15.08, 49.31, -8.48, 2.04, 1.51, 6.45, repro,
2013-07-03,15.87, 49.78, -7.81, 2.05, 1.45, 6.4, repro,
2013-07-04,15.79, 48.83, -4.38, 1.99, 1.43, 6.26, repro,
2013-07-05,15.73, 48.79, -6.00, 1.86, 1.36, 5.77, repro,
2013-07-06,15.93, 49.04, -3.15, 1.77, 1.31, 5.61, repro,
2013-07-07,15.01, 49.92, -4.91, 1.82, 1.32, 5.65, repro,
2013-07-08,14.52, 49.14, -7.67, 1.83, 1.35, 5.71, repro,
2013-07-09,15.05, 49.24, -7.28, 1.84, 1.41, 5.81, repro,
2013-07-10,14.92, 49.44, -4.35, 1.97, 1.39, 6.15, repro,
2013-07-11,15.49, 48.81, -0.91, 2.01, 1.49, 6.29, repro,
2013-07-12,15.46, 49.90, -6.10, 1.76, 1.3, 5.48, repro,
2013-07-13,14.58, 50.57, -8.07, 1.85, 1.39, 5.81, repro,
2013-07-14,15.32, 49.82, -9.43, 1.83, 1.37, 5.74, repro,
2013-07-15,14.27, 48.85, -2.90, 1.9, 1.4, 6, repro,
2013-07-16,14.77, 48.96, -6.86, 1.96, 1.41, 6.13, repro,
2013-07-17,15.95, 48.79, -4.13, 2.22, 1.61, 6.93, repro,
2013-07-18,15.85, 50.15, -5.94, 1.81, 1.31, 5.66, repro,
2013-07-19,15.70, 49.52, -9.78, 1.72, 1.3, 5.47, repro,
2013-07-20,15.03, 49.87, -5.10, 1.85, 1.34, 5.81, repro,
2013-07-21,16.12, 49.92, -5.61, 1.83, 1.32, 5.67, repro,
2013-07-22,15.63, 49.63, -6.60, 1.92, 1.37, 6, repro,
2013-07-23,15.26, 49.66, -4.36, 1.81, 1.28, 5.62, repro,
2013-07-24,14.69, 48.97, -5.98, 1.73, 1.26, 5.42, repro,
2013-07-25,16.09, 49.48, -6.32, 1.81, 1.3, 5.67, repro,
2013-07-26,15.23, 50.09, -5.96, 1.87, 1.3, 5.74, repro,
2013-07-27,15.83, 50.17, -5.99, 1.81, 1.27, 5.69, repro,
2013-07-28,15.58, 49.07, -1.13, 1.88, 1.37, 5.98, repro,
2013-07-29,15.91, 49.84, -1.46, 1.71, 1.26, 5.45, repro,
2013-07-30,15.30, 49.95, -1.40, 1.82, 1.29, 5.63, repro,
2013-07-31,15.12, 49.96, -4.83, 1.94, 1.35, 5.99, repro,
2013-08-01,14.35, 50.13, 0.24, 1.89, 1.35, 5.9, repro,
2013-08-02,15.42, 50.60, -3.20, 1.78, 1.3, 5.55, repro,
2013-08-03,15.31, 50.69, -2.19, 1.81, 1.24, 5.58, repro,
2013-08-04,15.31, 50.68, -4.63, 1.75, 1.22, 5.4, repro,
2013-08-05,14.87, 50.43, -4.66, 1.84, 1.32, 5.73, repro,
2013-08-06,14.94, 50.25, 4.92, 1.97, 1.36, 6.17, repro,
2013-08-07,16.21, 49.56, -5.12, 1.91, 1.33, 5.87, repro,
2013-08-08,14.91, 50.14, 1.57, 1.81, 1.32, 5.69, repro,
2013-08-09,14.94, 51.27, 2.98, 1.96, 1.37, 6.03, repro,
2013-08-10,14.82, 50.40, 0.96, 2.07, 1.48, 6.5, repro,
2013-08-11,15.04, 50.06, 1.94, 1.94, 1.36, 6.07, repro,
2013-08-12,15.78, 50.98, -4.28, 1.9, 1.31, 5.82, repro,
2013-08-13,13.23, 51.72, -4.53, 1.82, 1.29, 5.64, repro,
2013-08-14,15.03, 51.76, -5.66, 2.18, 1.53, 6.76, repro,
2013-08-15,15.43, 48.91, 1.00, 2.22, 1.53, 6.84, repro,
2013-08-16,14.58, 50.21, 1.40, 2.02, 1.41, 6.28, repro,
2013-08-17,14.18, 50.43, -3.13, 2, 1.44, 6.32, repro,
2013-08-18,16.00, 50.99, -1.14, 1.99, 1.39, 6.12, repro,
2013-08-19,15.05, 50.96, 2.15, 2.01, 1.42, 6.28, repro,
2013-08-20,15.28, 50.50, -2.43, 1.76, 1.32, 5.64, repro,
2013-08-21,14.72, 50.04, 0.32, 1.8, 1.34, 5.71, repro,
2013-08-22,14.83, 50.10, 1.69, 1.74, 1.24, 5.47, repro,
2013-08-23,17.14, 48.06, -4.57, 1.99, 1.41, 6.24, repro,
2013-08-24,16.28, 49.05, 1.48, 1.96, 1.42, 6.14, repro,
2013-08-25,15.36, 50.12, 3.05, 1.89, 1.34, 5.95, repro,
2013-08-26,14.65, 49.11, 1.34, 2.19, 1.53, 6.8, repro,
2013-08-27,16.30, 46.48, 7.73, 2.26, 1.61, 7.12, repro,
2013-08-28,15.71, 48.76, 0.88, 2, 1.44, 6.27, repro,
2013-08-29,15.64, 48.09, 5.70, 1.98, 1.43, 6.32, repro,
2013-08-30,16.00, 51.17, -3.60, 2.31, 1.66, 7.31, repro,
2013-08-31,15.43, 50.27, 2.29, 1.77, 1.28, 5.54, repro,
2013-09-01,15.27, 49.70, 2.72, 1.99, 1.42, 6.23, repro,
2013-09-02,15.92, 48.19, 5.58, 2.02, 1.45, 6.33, repro,
2013-09-03,17.08, 49.69, 0.27, 2.27, 1.6, 7.06, repro,
2013-09-04,15.85, 49.90, 2.01, 2, 1.41, 6.18, repro,
2013-09-05,15.08, 50.81, 1.32, 2.17, 1.54, 6.79, repro,
2013-09-06,16.78, 49.69, 5.62, 2.1, 1.51, 6.55, repro,
2013-09-07,16.90, 49.97, 2.12, 1.96, 1.42, 6.19, repro,
2013-09-08,16.34, 50.93, -3.75, 1.88, 1.3, 5.85, repro,
2013-09-09,16.04, 52.15, -4.46, 2.2, 1.54, 6.85, repro,
2013-09-10,14.77, 50.08, -0.84, 1.94, 1.39, 6.02, repro,
2013-09-11,16.58, 49.50, -1.90, 1.7, 1.2, 5.33, repro,
2013-09-12,16.66, 50.58, -2.62, 1.8, 1.27, 5.53, repro,
